ID,vehID,Delay,RedArrival,SplitFailure,SignalID,ApproachDirection,TravelDirection,ETT,TravelTime,ExitStatus,Day
1,002d1cf6537b22b8d967a9a237c825b4dd05515e,92.93700,Yes,No,3084,Northbound,Left,7.456,100.393,Green,1
2,0037acdc5448ed61d6aba1cb7c4eb79fffc495c6,6.34100,NULL,NULL,3084,Northbound,Left,7.456,13.797,NULL,1
3,004460140f80954831ef6c30fbb108850148cbce,30.13700,No,No,3084,Westbound,Straight,9.587,39.724,Green,1
4,00530a1b4aaf78091c79e023ee0b1d688c7aed23,109.48400,Yes,No,3084,Southbound,Straight,9.587,119.071,Green,1
5,0069eb370c1009bf3327d4d339e77ca484ad4dd3,10.10300,Yes,No,3084,Eastbound,Right,9.587,19.690,Green,1
6,00725c1fb16349697915fd42a66a94bf9959ccfe,254.71500,Yes,Yes,3084,Northbound,Left,7.456,262.171,Red,1
7,00856a13c00bacc902d687dc89cf9b88299e4d54,103.56500,Yes,No,3084,Westbound,Straight,9.587,113.152,Green,1
8,008cad6645241f6dd88cae62864f1e178659894c,86.87500,NULL,NULL,3084,Westbound,Straight,9.587,96.462,NULL,1
9,008d7b1b006d86aef5758d0a66895722df19d518,93.86000,Yes,No,3084,Southbound,Straight,9.587,103.447,Red,1
10,0099803bdf4b85da8f9819b8806ec5b585bc5d06,219.32000,Yes,No,3084,Westbound,Left,9.587,228.907,Green,1
11,009c199015e46702633661e363fecd48ee5b7f43,82.78600,Yes,No,3084,Westbound,Left,9.587,92.373,Green,1
12,009f1b43540fd4dc1905f424fd11c2fe086a6fc0,103.62400,Yes,No,3084,Southbound,Straight,9.587,113.211,Red,1
13,00cfdbdd7eeba943ad8d36d617b25030c469fa9b,81.25500,Yes,No,3084,Northbound,Straight,7.456,88.711,Green,1
14,00d04db924413b9bedfee76d9aa6600ff96ba36e,20.44200,Yes,No,3084,Southbound,Straight,9.587,30.029,Green,1
15,010aa978ff8d6c66b3607bfebcb905bb33907637,116.75500,Yes,No,3084,Northbound,Left,7.456,124.211,Green,1
16,0127b5ac275ab2fbaa644f59736a7289e7edecc1,118.13600,No,No,3084,Northbound,Left,7.456,125.592,Red,1
17,013dc6b884efc11d3f8d14b61bf74d2597c2e2fb,52.55800,Yes,No,3084,Northbound,Right,7.456,60.014,Green,1
18,015b282ce065a12cba7502e0d5449faad7a174ed,91.75800,Yes,No,3084,Northbound,Straight,7.456,99.214,Red,1
19,01725faaf7810e9d2899492a90dc59ee570f978c,0.00000,No,No,3084,Westbound,Straight,9.587,9.581,Green,1
20,01a94270a799eff89fd1b2c552b2107c1063e2b5,143.55400,Yes,No,3084,Eastbound,Straight,9.587,153.141,Red,1
21,01fec5dd57e2b502f478126b6f03f5839eff13e2,110.08200,Yes,No,3084,Southbound,Straight,9.587,119.669,Green,1
22,021a17dce4940d9ef5805b83fae4778177b2be18,65.77200,NULL,NULL,3084,Northbound,Right,7.456,73.228,NULL,1
23,0243d0d0f583cbe5714d8a64f81f0e520659883d,28.44300,NULL,NULL,3084,Northbound,Left,7.456,35.899,NULL,1
24,027bd4f1c23ccac6402242047cc1a28aaec3727e,39.49000,Yes,No,3084,Northbound,Right,7.456,46.946,Red,1
25,02d24948a8b3286d905cea2245e6b76ac141a99b,0.85600,No,No,3084,Westbound,Straight,9.587,10.443,Green,1
26,03071f721edf8f37c2f6cb29334c264141b39b64,251.09900,No,No,3084,Westbound,Left,9.587,260.686,Green,1
27,031b777f561f391b510f836d3c29089204e50a5c,122.85600,Yes,No,3084,Westbound,Left,9.587,132.443,Red,1
28,0327b10af907f46eb02467f88f433611cdb4fc40,168.58500,Yes,No,3084,Eastbound,Left,9.587,178.172,NULL,1
29,033a78d2340b4632c5792f8d0031ea56f5ca61d6,87.25200,Yes,No,3084,Northbound,Straight,7.456,94.708,Green,1
30,0372b6e9f82b28eb4c775040a0d2ae120da6adb2,108.24100,Yes,No,3084,Southbound,Straight,9.587,117.828,Red,1
31,038281e144ed77d7ff77eda5321bb9f90851d560,2.38800,No,No,3084,Westbound,Straight,9.587,11.975,Green,1
32,03a884d626e5c44a1c588a010c92248526efe0f3,9.91800,No,No,3084,Westbound,Straight,9.587,19.505,Green,1
33,03b652e631badc315a6bfee329ce91f668d985b3,7.25600,No,No,3084,Southbound,Straight,9.587,16.843,Red,1
34,03baac5e4858ec68637419b1d817ab8ac5c128a0,116.16200,Yes,No,3084,Southbound,Straight,9.587,125.749,Green,1
35,03c5ee21f006b612f6978e901553fe6fa2a0234f,73.23300,No,No,3084,Eastbound,Straight,9.587,82.820,Green,1
36,03fa76de3b81d6ee1af60095a9a7d0d3d772cb8b,135.16100,Yes,No,3084,Westbound,Left,9.587,144.748,Green,1
37,03fc7965b081a23a896d6324ba04073f96cec14b,9.55300,Yes,No,3084,Northbound,Right,7.456,17.009,Red,1
38,04427e3f8220cec116ae220bf82d9edab9159f23,101.85100,Yes,No,3084,Westbound,Straight,9.587,111.438,Red,1
39,044a023e2724081c975997504cfddbaee6044497,39.09600,Yes,No,3084,Northbound,Left,7.456,46.552,Red,1
40,04512e0c4fd5ecf6c60a62a0050a5053d127a639,101.33800,Yes,No,3084,Northbound,Left,7.456,108.794,Green,1
41,04f80002823890a76595d209298b7c6275f3b96e,64.63200,Yes,No,3084,Northbound,Right,7.456,72.088,Green,1
42,05094fb9a558c36efb84da2bdb28aeec4574fea3,140.68900,No,No,3084,Southbound,Straight,9.587,150.276,Red,1
43,057aef1dd177db64c732f09384904f25bf9cff8c,116.22600,No,No,3084,Eastbound,Straight,9.587,125.813,Red,1
44,057eccd927f29853952e4ba7cae8f5cfc30bb5b6,8.19600,No,No,3084,Eastbound,Right,9.587,17.783,Red,1
45,0596a3d589b9ab3143b4593f427e85f6699e5319,72.95600,Yes,No,3084,Eastbound,Straight,9.587,82.543,Green,1
46,05bfbff6c8e8e24f88544f279940ddba231ceb17,90.08200,Yes,No,3084,Eastbound,Straight,9.587,99.669,Red,1
47,05e3197256fc54041ecea16ba93e9a1f1d899bce,7.18300,No,No,3084,Westbound,Straight,9.587,16.770,Green,1
48,060313307ea01bbfcc0586ae891c34a8b94f8761,11.34100,NULL,NULL,3084,Northbound,Right,7.456,18.797,NULL,1
49,0619f4205adad21e7bd12c9dd1a3c945bf65bc39,39.65500,NULL,NULL,3084,Eastbound,Straight,9.587,49.242,NULL,1
50,06243908d429647b770b29497b2e0519de3fc45f,80.66200,Yes,No,3084,Eastbound,Straight,9.587,90.249,Green,1
51,062c0b4103b75dc4bdc771787f910d7695300824,0.68600,Yes,No,3084,Northbound,Straight,7.456,8.142,Red,1
52,0643237d7f7190b9b2aba5690355f9d280d9e7c2,1.59600,No,No,3084,Northbound,Straight,7.456,9.052,Green,1
53,0649f667b176a7e9b82b0f7d590e6f298fe58611,100.62500,Yes,No,3084,Northbound,Straight,7.456,108.081,Red,1
54,064bc406c97ce78f16e305da730543a3a62e53c0,0.97000,No,No,3084,Westbound,Straight,9.587,10.557,Green,1
55,0652c252889c60d833254d9ad8290ea1a12d414f,117.02700,Yes,No,3084,Northbound,Straight,7.456,124.483,Red,1
56,065696f16e7a88d2f150c160e1796c5d919903a7,98.75300,Yes,No,3084,Northbound,Left,7.456,106.209,Green,1
57,067dbd91e8ace27addf09af00919ba9f4d8829b8,10.97000,Yes,No,3084,Northbound,Right,7.456,18.426,Red,1
58,069c523857f86c3a6cfd64d6cafc7ae69c80f43e,4.78000,No,No,3084,Westbound,Straight,9.587,14.367,Yellow,1
59,06abfa4f5ab07ea0985505a00c78b6b1e2f3a885,89.59200,No,No,3084,Southbound,Straight,9.587,99.179,Green,1
60,06df1e89fdbfc770104b4f361956e044699de33f,8.09300,No,No,3084,Westbound,Straight,9.587,17.680,Green,1
61,06fdd8ef071af324ab028e026f2fd654ae670f0d,120.54400,Yes,No,3084,Eastbound,Straight,9.587,130.131,Green,1
62,073e7138d95d2f3d0c0ba7ec912fda886afa46b8,127.22200,No,No,3084,Eastbound,Straight,9.587,136.809,Green,1
63,07608f058d9c6861feeaa69700049322c602a388,52.95100,NULL,NULL,3084,Westbound,Straight,9.587,62.538,NULL,1
64,077a8f26cd5265e0b4eef12566e621ab0dc53034,5.00800,Yes,No,3084,Northbound,Left,7.456,12.464,Red,1
65,07863d022901ee33eadf6dbd10c46b491ae488bd,81.86900,NULL,NULL,3084,Westbound,Straight,9.587,91.456,NULL,1
66,07ea54e9c572e40e1d02829ed3fb1b9cd817ab39,0.00000,No,No,3084,Westbound,Straight,9.587,9.255,Green,1
67,07fb195eb0ab4f9a51523236521a104f08c816d7,71.72200,Yes,No,3084,Northbound,Straight,7.456,79.178,Green,1
68,080d8d4d6ec7a3b43a864517ee8b90f10b62f80d,81.28800,Yes,No,3084,Southbound,Straight,9.587,90.875,Green,1
69,081aae45a4095d26ee6faf4fd973b650b6f891fe,53.87500,Yes,No,3084,Eastbound,Right,9.587,63.462,Red,1
70,0872b11e94dc06498f064dab60e35ab21862f960,134.07800,NULL,NULL,3084,Westbound,Left,9.587,143.665,NULL,1
71,087cf363b6758e20e94d9d27dace14b0e5bc0e80,73.49000,NULL,NULL,3084,Westbound,Straight,9.587,83.077,NULL,1
72,08a1ddafeb723f2eedf327c940af8efb9b14751d,69.25600,Yes,No,3084,Northbound,Left,7.456,76.712,Yellow,1
73,091f96a3c22f4f8fe03ad286ff2431e6eca886d2,88.46700,No,No,3084,Westbound,Right,9.587,98.054,Green,1
74,09387bfca30e404482193d3050997750b3cebfc3,128.43000,Yes,No,3084,Eastbound,Left,9.587,138.017,Red,1
75,095fddfba9e8032e37031568b4d166041ca725c5,0.15400,No,No,3084,Eastbound,Straight,9.587,9.741,Yellow,1
76,097432bec8438ad960905b45a7c2f4e60ade8835,61.20800,NULL,NULL,3084,Westbound,Straight,9.587,70.795,NULL,1
77,097cea846886f5cb8144760d8532251d9e39684f,76.96700,Yes,No,3084,Eastbound,Straight,9.587,86.554,Green,1
78,0987fa37330ce3f709e693ecf60bbd3319467641,37.46700,NULL,NULL,3084,Westbound,Straight,9.587,47.054,NULL,1
79,09a12686e3b8a3c3c72d9d056ece2473ce6ca276,0.84600,Yes,No,3084,Eastbound,Straight,9.587,10.433,Red,1
80,09cf11a9b0c68d505dd3103bfc0c99d34faade7a,6.69900,Yes,No,3084,Northbound,Right,7.456,14.155,Red,1
81,0a1b68a4124bd214dd6e25eb16867057a04aaf6f,175.06300,Yes,No,3084,Eastbound,Left,9.587,184.650,Red,1
82,0a2a57db7d4ba82bf53f517f15f58e41e5bd9878,88.20400,Yes,No,3084,Westbound,Left,9.587,97.791,Green,1
83,0a48add8b3fcf5a30647a810ee5f90dc620d824d,54.88400,Yes,No,3084,Eastbound,Straight,9.587,64.471,Green,1
84,0a730c280f3e806fe6bad05f4a089fde67b6605e,3.89600,Yes,No,3084,Northbound,Right,7.456,11.352,Red,1
85,0a8a6d90afdf81e2fb2f50db81d730f6900d5fe6,113.19400,Yes,No,3084,Westbound,Left,9.587,122.781,Red,1
86,0a9b7c4183b82570372ca3979252c7999ab19fc3,136.14300,NULL,NULL,3084,Southbound,Right,9.587,145.730,NULL,1
87,0aa99d23748e1f37d4d263b79fa59ec5627ba18a,28.58100,Yes,No,3084,Northbound,Right,7.456,36.037,Red,1
88,0ab247d6dd2c305580da28a800fb0048bbaa617b,104.97500,Yes,No,3084,Southbound,Left,9.587,114.562,Red,1
89,0abade61dd7faeb68ee09b618308f08b59dc8699,22.30100,No,No,3084,Eastbound,Right,9.587,31.888,Green,1
90,0ac7dc22333b82da9aadaabb7fc6803caaad59c0,69.97700,Yes,No,3084,Northbound,Left,7.456,77.433,Green,1
91,0acd375ec2f613c74bddc686996b880f59eb3d6f,91.93800,NULL,NULL,3084,Eastbound,Straight,9.587,101.525,NULL,1
92,0b0eabc3d73aecb16b3643600f5e897e91036515,106.11200,No,No,3084,Westbound,Straight,9.587,115.699,Red,1
93,0b1824e7e591b1c5f8b3858bd8f8122a4086488a,84.30300,Yes,No,3084,Northbound,Straight,7.456,91.759,Red,1
94,0b57ed0ed9a2ba980c7e10c2300c873e29fe093c,110.44100,Yes,No,3084,Northbound,Straight,7.456,117.897,Green,1
95,0bbf99529f3ba05d2845066608a1fdc6c24bb1a5,118.08800,No,No,3084,Westbound,Straight,9.587,127.675,Red,1
96,0bc14d2598ea1944cc9673e52373b07b9f7f7d38,2.56300,No,No,3084,Eastbound,Straight,9.587,12.150,Green,1
97,0c40e57d7264344b2bbefe1e98a45f6191fce15a,88.36700,Yes,No,3084,Eastbound,Right,9.587,97.954,Green,1
98,0c46e9c30522350e304c9e1a559cd91c58eaa9e5,68.51900,NULL,NULL,3084,Eastbound,Straight,9.587,78.106,Red,1
99,0c4fa799e5c33bb9de7cf63bf170e6ae3e8c59e0,19.30000,Yes,No,3084,Northbound,Straight,7.456,26.756,Green,1
100,0c619b3981c1c183c4f7f6bf0fa514d184194546,87.47600,Yes,No,3084,Southbound,Left,9.587,97.063,Red,1
101,0c6971d3b041f6640f4691cdd5092c345d9f8d3c,57.91000,No,No,3084,Southbound,Straight,9.587,67.497,Green,1
102,0c7298eadfabef0d48a8138c5e27f85437cd73a5,80.05000,Yes,No,3084,Eastbound,Straight,9.587,89.637,Green,1
103,0c77985886096899014a240b49634d54657f33c4,16.94800,Yes,No,3084,Northbound,Right,7.456,24.404,Green,1
104,0c8842788495d092d91f2a3a0ac144223b698d47,32.04000,Yes,No,3084,Westbound,Straight,9.587,41.627,Green,1
105,0c8e528111f4b6cce4962576c5d3d3ddaeb3ec28,218.02000,Yes,No,3084,Westbound,Left,9.587,227.607,Green,1
106,0cb66b81dc2b68a7beb49a7f65e00402da194fb0,51.92600,Yes,No,3084,Northbound,Left,7.456,59.382,Red,1
107,0ccaff08dba97a090767f6348cf4e34b4ba06f49,61.42400,NULL,NULL,3084,Eastbound,Left,9.587,71.011,NULL,1
108,0ccd1a77b854671081e503905cd874a4e61250b2,117.82300,No,No,3084,Southbound,Straight,9.587,127.410,Green,1
109,0cdf24d3cfec58c662ac159767b4059ac1865bf2,10.21500,No,No,3084,Westbound,Straight,9.587,19.802,Green,1
110,0cdfdeb080edfe93e3e8a65675bcc31f119681e6,186.25800,Yes,No,3084,Northbound,Left,7.456,193.714,Red,1
111,0ce09e65d7d9e100a8f71db25da12cd04c6c0f9d,77.46900,NULL,NULL,3084,Westbound,Straight,9.587,87.056,NULL,1
112,0d06344103bb145844d85fd47b0f6ff1b1d830e4,10.00500,No,No,3084,Northbound,Straight,7.456,17.461,Green,1
113,0d1df881e7918eb7fd5c60c7e8488eb962cffaa3,4.72600,Yes,No,3084,Southbound,Straight,9.587,14.313,Red,1
114,0d3894b2a8adae7b5b11ab41da592585259dd14b,0.94700,No,No,3084,Westbound,Straight,9.587,10.534,Green,1
115,0d42c230b183ff453a74b2d6d15660c707c75899,9.53300,No,No,3084,Eastbound,Straight,9.587,19.120,Green,1
116,0d5fa6c6403760f1a601dc36791ab28aedb84c90,112.25100,Yes,No,3084,Southbound,Straight,9.587,121.838,Green,1
117,0d6bce577218abe0f4734ecf60e56f5ea3dae52f,8.71200,No,No,3084,Eastbound,Right,9.587,18.299,Green,1
118,0d8754bc61ca58a9a12aaae69043b73c5c3548ac,5.05000,No,No,3084,Westbound,Right,9.587,14.637,Green,1
119,0d962c962e4d87674da4ed63eb1be55a1cfc542f,80.17700,Yes,No,3084,Westbound,Straight,9.587,89.764,Green,1
120,0da8f105196514b8a8f4b33195a7a32c9c9fc5e6,117.53400,Yes,No,3084,Southbound,Straight,9.587,127.121,Green,1
121,0ddc30d4f7553d7d2294b67b0db2230f606c3811,91.87400,Yes,No,3084,Westbound,Straight,9.587,101.461,Green,1
122,0e0aff8d071c863f317822ad28f600eca86d1a66,63.00900,Yes,No,3084,Eastbound,Straight,9.587,72.596,Green,1
123,0e31e7e711077ae43b37dd8ce2a2628563032164,38.84000,Yes,No,3084,Southbound,Straight,9.587,48.427,Red,1
124,0e49c364d895fcf69775d93aa6f108988e62859d,27.14900,Yes,No,3084,Northbound,Left,7.456,34.605,Yellow,1
125,0e4f5ee491435e9b6f72f9caee5b6c11bbf15928,4.35400,No,No,3084,Northbound,Right,7.456,11.810,Green,1
126,0e64e420bd306ed5dce982173a7f52a6884b386c,11.46800,Yes,No,3084,Northbound,Right,7.456,18.924,Red,1
127,0eb4f705a81aef33b657e115f3195cf9d600b7a1,61.81800,Yes,No,3084,Eastbound,Right,9.587,71.405,Green,1
128,0ed2a99870334c21b0ae3e523b40fd623c06659c,35.45900,Yes,No,3084,Eastbound,Straight,9.587,45.046,Green,1
129,0ef80977b5110f962c00040d9eb9d1b98cd2ef80,116.23500,No,No,3084,Westbound,Left,9.587,125.822,Green,1
130,0efa257e05a0a76d76b98208d9e35f760e532f9a,0.77700,No,No,3084,Northbound,Straight,7.456,8.233,Green,1
131,0f00b5f874982aa7207125d328c6499028800b01,55.35700,Yes,No,3084,Eastbound,Right,9.587,64.944,Green,1
132,0f69bdad9138c3c877b90ac9ac93cde576332f28,74.37000,Yes,No,3084,Eastbound,Right,9.587,83.957,Red,1
133,0f7d9755b3b4308f1400afda01b118d95c30305d,188.42900,Yes,No,3084,Northbound,Left,7.456,195.885,Red,1
134,0fb7169d46dbdc1a60bdfaa7be8da695c884256b,66.49100,Yes,No,3084,Northbound,Straight,7.456,73.947,Red,1
135,102eb19be998d47af59704b990ac74757b09c5ee,83.31900,Yes,No,3084,Eastbound,Right,9.587,92.906,Red,1
136,1032e8709aa2df497cd304cad3c9318e9176d8a2,96.05700,Yes,No,3084,Southbound,Straight,9.587,105.644,Green,1
137,10feb77efece6dc2aabf7b00ab9ca86d1f81a846,236.60100,Yes,Yes,3084,Westbound,Left,9.587,246.188,Red,1
138,11020d4ca5dc763e71fb121ec67e008ba190bec0,10.65900,No,No,3084,Southbound,Straight,9.587,20.246,Green,1
139,110306f89581bfb6ae108488b81a9daa1efacc41,103.70100,Yes,No,3084,Westbound,Right,9.587,113.288,Green,1
140,111003fbae8eff746a6416feef7fc1874e6a6a63,6.36600,No,No,3084,Westbound,Straight,9.587,15.953,Green,1
141,1127d2498d0b8363bad41dbb06f2ddf796f40da1,0.71900,No,No,3084,Westbound,Straight,9.587,10.306,Green,1
142,11493522942ac25594e9a7989d1b3c97c5df3a82,106.73400,Yes,No,3084,Westbound,Straight,9.587,116.321,Red,1
143,114cda0a6ab41cb96a6655a0246de6073bb1cf7b,6.40900,No,No,3084,Northbound,Right,7.456,13.865,Green,1
144,119eccce87d20f168a2a5e2b9c8a7ebd6df2735f,1.69600,No,No,3084,Westbound,Straight,9.587,11.283,Green,1
145,11c0308e6a3c55e73fc74785451d58a6dc9ed03a,72.04600,Yes,No,3084,Southbound,Straight,9.587,81.633,Green,1
146,12085af832c801e216362b8ebae7ee8ca5dbc2af,53.00200,Yes,No,3084,Southbound,Straight,9.587,62.589,Green,1
147,1217a7c0bafc7d313a912ce07db8e2ea1034b8b5,101.80200,Yes,No,3084,Westbound,Straight,9.587,111.389,Red,1
148,1229532ecfa80dd0c4d33e9bbaefcc467e1b902d,71.42900,Yes,Yes,3084,Northbound,Straight,7.456,78.885,Green,1
149,124706b1296f891190cab62ef5b7f0720a3044cd,95.07100,NULL,NULL,3084,Southbound,Straight,9.587,104.658,NULL,1
150,1284b998cc1fec7df1b07cca8f2e4b1e638ff6d1,170.06800,Yes,Yes,3084,Eastbound,Left,9.587,179.655,Red,1
151,12932f81c3d534c01475c6ae11fc75de4ab47f7f,13.60600,No,No,3084,Eastbound,Straight,9.587,23.193,Green,1
152,12e18e215b3c2692173dbab00a117d0e238fc892,97.37100,Yes,No,3084,Southbound,Straight,9.587,106.958,Green,1
153,12f5b73fac91439a0b0f0f7f175f217dd54f20b9,69.15100,Yes,No,3084,Southbound,Right,9.587,78.738,Green,1
154,1308533fc36907734961cabf86607acc1257f305,65.85400,Yes,No,3084,Westbound,Straight,9.587,75.441,Green,1
155,13205ec7aa4ff86346e67e2e8250666797f2c292,120.36200,Yes,No,3084,Northbound,Straight,7.456,127.818,Red,1
156,132967e069833d2a5dd29a6d44114f27c838f2c0,130.85700,No,No,3084,Southbound,Straight,9.587,140.444,Green,1
157,135a638895d25f43a2ab4cffdd7172d2b051edcd,95.89600,Yes,No,3084,Northbound,Left,7.456,103.352,Red,1
158,13692192dc1a74ae90f64f32152171de8c465bd7,16.50600,Yes,No,3084,Westbound,Straight,9.587,26.093,Red,1
159,140465d9d69926e904ccfc18a4a96753a9f77e18,4.62100,Yes,No,3084,Southbound,Left,9.587,14.208,Red,1
160,140725d3b8a8e0af67e05201e93aa4b251630aa1,120.64700,No,No,3084,Westbound,Straight,9.587,130.234,Green,1
161,140b9a1a1cbb1074faff6ff8cceca0027bea9035,87.04700,Yes,No,3084,Northbound,Left,7.456,94.503,Green,1
162,1434d58f85d35a26a6003ecce0e8f18b8e1fe5f6,1.57000,No,No,3084,Westbound,Straight,9.587,11.157,Green,1
163,1475ca1042fe97f628629b44951cb1f21866046c,3.61300,Yes,No,3084,Eastbound,Straight,9.587,13.200,Green,1
164,147744a3caac53446d508d2209ca946fe83cffa8,222.80800,Yes,Yes,3084,Northbound,Left,7.456,230.264,Red,1
165,147f5252670af3ed200638a1dd56b845d5e024d9,110.19000,Yes,Yes,3084,Westbound,Left,9.587,119.777,Red,1
166,149dc15814058f298f6f7cd829b1ba4e4ef4d62c,3.52300,Yes,No,3084,Southbound,Straight,9.587,13.110,Red,1
167,14aac6aeba7cd1a74f620ccbf6b276f925f58587,111.83700,Yes,No,3084,Southbound,Straight,9.587,121.424,Red,1
168,14c503af595003ba7af75aa6ac69383626c08cdb,70.59000,Yes,No,3084,Eastbound,Straight,9.587,80.177,Green,1
169,14ce95ca6634732c1933ff37417f9b8d1079e9fa,3.08500,NULL,NULL,3084,Southbound,Straight,9.587,12.672,NULL,1
170,14e15037db66bbebb9a6e644789db4818d348367,6.70000,No,No,3084,Westbound,Straight,9.587,16.287,Green,1
171,152bff15b8f304cc8f4792906b36b9a02b8a0863,33.30400,No,No,3084,Northbound,Left,7.456,40.760,Green,1
172,1533017b7c92d7c4743dbc18527f934b7a3feae2,95.60200,No,No,3084,Westbound,Straight,9.587,105.189,Green,1
173,156bf685f61d5e710f81d0a60c52e826a6fa092b,20.51500,Yes,No,3084,Westbound,Left,9.587,30.102,Green,1
174,15874fb918bd3d6084779998cccc984a8b473854,4.22700,NULL,NULL,3084,Westbound,Right,9.587,13.814,NULL,1
175,159b0f08637dd8b393872c94773174b02106d5be,198.53200,Yes,Yes,3084,Northbound,Left,7.456,205.988,Red,1
176,15a956b7e02060bd23c375ec2b66a92c978d81d9,23.97300,NULL,NULL,3084,Eastbound,Right,9.587,33.560,NULL,1
177,15b167330f960b301bb34566ef220e8efa013a35,23.72400,Yes,No,3084,Southbound,Straight,9.587,33.311,Green,1
178,15b19a3e4c91500cbad5c2929228ff01e9650565,16.78700,No,No,3084,Eastbound,Right,9.587,26.374,Green,1
179,15c111f96309cfb6bfc74c34c6ede7ecdd360eb8,48.56100,NULL,NULL,3084,Northbound,Right,7.456,56.017,NULL,1
180,15d71a90b931c658dc05e031fb65352d2d88bb29,114.28100,No,No,3084,Eastbound,Right,9.587,123.868,Red,1
181,15df010cc3d03d45527c3b0dbf7929932f49c52a,87.69600,Yes,No,3084,Southbound,Left,9.587,97.283,Green,1
182,15e091c7d138c88f169e92a7dea11e07f27e6878,108.77400,Yes,No,3084,Southbound,Straight,9.587,118.361,Green,1
183,15f3b24525ee22e9f49aa2d3436aa995ec27bdbf,224.41000,Yes,No,3084,Eastbound,Left,9.587,233.997,Red,1
184,160c1ad8ee5a9be2cbeaa11795435d9bdfae7ec5,93.00700,Yes,No,3084,Eastbound,Straight,9.587,102.594,Green,1
185,160f3d282e2833ffc84d5c05a75f07f1b14b4677,16.74200,No,No,3084,Eastbound,Straight,9.587,26.329,Green,1
186,162b453a2cac54ee5c68feb9fe36e2310798d3e1,113.91100,No,No,3084,Southbound,Straight,9.587,123.498,Red,1
188,163b46c65e82518d47b830f965a4523f83efd285,115.56800,Yes,No,3084,Northbound,Straight,7.456,123.024,Red,1
189,167a9ffcd8a2b95961bb2f58932dc3fd794e66c7,17.30100,Yes,No,3084,Northbound,Straight,7.456,24.757,Red,1
190,16d383a99fae0b8f03186443daa76fdaa61f6e27,44.26700,NULL,NULL,3084,Eastbound,Straight,9.587,53.854,NULL,1
191,16f23e16828e489c8487a3256bd6226eaa7bcaf3,44.54100,Yes,No,3084,Eastbound,Straight,9.587,54.128,Red,1
192,1749abe81dae99092ddf8be43ea582f8748d415c,80.29300,Yes,No,3084,Eastbound,Right,9.587,89.880,Green,1
193,176ace075feb0ecf26edb14b80539abef9b779af,28.54000,No,No,3084,Southbound,Right,9.587,38.127,Green,1
194,177589f92c48cdc0fc6675f85f7153b739622bf6,240.96100,Yes,Yes,3084,Westbound,Left,9.587,250.548,Green,1
195,17886b1d41db7604ff6020a231c68babae0fdc17,124.36600,No,No,3084,Eastbound,Straight,9.587,133.953,Green,1
196,17a77c93a9bbbaf1dbdb611edc72abea3f2cf4f7,4.54900,Yes,No,3084,Eastbound,Left,9.587,14.136,Yellow,1
197,17a85ff65456e86097a46c682359a5aacb8a3db2,73.42900,Yes,No,3084,Eastbound,Straight,9.587,83.016,Green,1
198,17b0d6ec43b300999f06a3197b6a4161b01516e5,103.61100,Yes,No,3084,Westbound,Straight,9.587,113.198,Green,1
199,17d69087704fd2dd7b45790df77c28181aae9389,6.75800,NULL,NULL,3084,Northbound,Right,7.456,14.214,NULL,1
200,17f8500950c9af5fe62580a5dbe59e36e8d08ba8,64.67300,NULL,NULL,3084,Eastbound,Straight,9.587,74.260,NULL,1
201,18146e27958b61ec6ccdc0c26e885f067399a7df,88.44700,Yes,No,3084,Southbound,Straight,9.587,98.034,Green,1
202,1814e98154880d43356857cb793341a7300628f8,0.92900,Yes,No,3084,Westbound,Straight,9.587,10.516,Red,1
203,18251e3774e252feff336991ef731aeae58c00a8,75.73300,Yes,No,3084,Southbound,Left,9.587,85.320,Red,1
204,184ae68c7d9a21542ab0855bb018d273bfff4e5f,66.76000,Yes,No,3084,Eastbound,Straight,9.587,76.347,Red,1
205,1859044b39e81b17517b708ab41a5a67e374a38d,125.03000,Yes,Yes,3084,Southbound,Straight,9.587,134.617,Red,1
206,186c4bb7e84771477afeb1d81f22ee8b7a1bd6c7,103.89100,NULL,NULL,3084,Westbound,Left,9.587,113.478,NULL,1
207,186eeb4a2b5bcf49df61bce730b54931e64fe5e5,93.66500,No,No,3084,Southbound,Left,9.587,103.252,Green,1
208,187fd9e934b35c8419e806120e7da7c7e7b399a3,89.19700,NULL,NULL,3084,Westbound,Left,9.587,98.784,NULL,1
209,187ffbc1f1efb437f82c56922c3965d98c5da847,238.37800,Yes,Yes,3084,Westbound,Left,9.587,247.965,Green,1
210,18a771b31a777f0d348ab2af2b4da16012c82284,88.93300,Yes,No,3084,Northbound,Straight,7.456,96.389,Red,1
211,18a8d97674f6ddb96f93f7337f8898007db86c23,108.26200,No,No,3084,Westbound,Right,9.587,117.849,Red,1
212,18f184b34b49683a1212788308fa895c42911d7b,105.55000,Yes,No,3084,Southbound,Straight,9.587,115.137,Red,1
213,18f7eec7790f1a24069ed4372abed295cd44c3b7,76.35500,Yes,No,3084,Southbound,Left,9.587,85.942,Red,1
214,19865174abf734a4484cdb9084cb5e09c3db3052,247.04900,Yes,Yes,3084,Westbound,Left,9.587,256.636,Green,1
215,199a7bb49ba0a31b29857fe171d0ec5d96757e8f,2.86000,Yes,No,3084,Northbound,Straight,7.456,10.316,Red,1
216,19a5ebab507b8dfba6db6f1e3ae8491fe5bcd318,112.38500,NULL,NULL,3084,Southbound,Right,9.587,121.972,NULL,1
